User_Login,User_Code,Status,Semester,Term_ID,Major_ID,Campus,Value,Average_Grade,Prefix_Subject
sonndph32015,PH32015,HDI,1,50,28,ph,1,7.23333,ENT
sonndph32015,PH32015,HDI,2,51,29,ph,1,6.36667,NET
sonndph32015,PH32015,HDI,3,52,29,ph,1,6.50000,PMA
sonndph32015,PH32015,HDI,2,51,29,ph,1,6.00000,VIE
sonndph32015,PH32015,HDI,2,51,29,ph,0,6.30000,WEB
trungpqph32017,PH32017,HDI,1,50,28,ph,0,6.65714,COM
trungpqph32017,PH32017,HDI,1,50,28,ph,1,7.53333,ENT
trungpqph32017,PH32017,HDI,2,51,28,ph,1,5.75000,MOB
trungpqph32017,PH32017,HDI,3,52,28,ph,1,7.60000,PMA
trungpqph32017,PH32017,HDI,3,52,28,ph,1,5.30000,SOF
trungpqph32017,PH32017,HDI,2,51,28,ph,1,7.53333,VIE
trungpqph32017,PH32017,HDI,2,51,28,ph,0,6.30000,WEB
toantnph32021,PH32021,HDI,1,50,28,ph,1,9.50000,COM
toantnph32021,PH32021,HDI,1,50,28,ph,1,9.10000,ENT
toantnph32021,PH32021,HDI,2,51,28,ph,1,9.05000,MOB
toantnph32021,PH32021,HDI,3,52,28,ph,1,8.10000,PMA
toantnph32021,PH32021,HDI,3,52,28,ph,1,9.70000,SOF
toantnph32021,PH32021,HDI,2,51,28,ph,1,7.00000,VIE
toantnph32021,PH32021,HDI,2,51,28,ph,1,9.25000,WEB
chienhvph32030,PH32030,HDI,1,50,33,ph,0,6.44000,COM
chienhvph32030,PH32030,HDI,1,50,33,ph,0,6.30000,ENT
chienhvph32030,PH32030,HDI,2,51,33,ph,-1,0.75000,MOB
chienhvph32030,PH32030,HDI,2,51,33,ph,1,6.43333,VIE
chienhvph32030,PH32030,HDI,2,51,33,ph,0,3.40000,WEB
tuvnph32035,PH32035,HDI,1,50,28,ph,1,9.66000,COM
tuvnph32035,PH32035,HDI,2,51,28,ph,1,9.40000,MOB
tuvnph32035,PH32035,HDI,3,52,28,ph,1,9.70000,PMA
tuvnph32035,PH32035,HDI,3,52,28,ph,1,9.70000,SOF
tuvnph32035,PH32035,HDI,2,51,28,ph,1,9.05000,WEB
phuclqph32037,PH32037,HDI,1,50,33,ph,1,9.20000,COM
phuclqph32037,PH32037,HDI,2,51,33,ph,1,10.00000,MOB
phuclqph32037,PH32037,HDI,2,51,33,ph,1,9.50000,WEB
bangdtph32046,PH32046,HDI,1,50,33,ph,1,6.62500,COM
bangdtph32046,PH32046,HDI,1,50,33,ph,0,5.75000,ENT
bangdtph32046,PH32046,HDI,2,51,33,ph,1,7.00000,MOB
bangdtph32046,PH32046,HDI,2,51,33,ph,1,6.20000,VIE
bangdtph32046,PH32046,HDI,2,51,33,ph,0,5.68571,WEB
datnvph32055,PH32055,HDI,1,50,33,ph,0,7.40000,COM
datnvph32055,PH32055,HDI,1,50,33,ph,1,8.00000,ENT
datnvph32055,PH32055,HDI,2,51,33,ph,1,8.00000,MOB
datnvph32055,PH32055,HDI,3,52,33,ph,1,8.70000,VIE
datnvph32055,PH32055,HDI,2,51,33,ph,1,8.63333,WEB
uocbnph32060,PH32060,HDI,1,50,33,ph,1,7.50000,COM
uocbnph32060,PH32060,HDI,1,50,33,ph,1,6.96667,ENT
uocbnph32060,PH32060,HDI,2,51,33,ph,1,6.20000,MOB
uocbnph32060,PH32060,HDI,2,51,33,ph,1,7.70000,VIE
uocbnph32060,PH32060,HDI,2,51,33,ph,0,5.01667,WEB
phucbhph32061,PH32061,HDI,1,50,28,ph,1,5.86000,COM
phucbhph32061,PH32061,HDI,1,50,28,ph,1,6.40000,ENT
phucbhph32061,PH32061,HDI,2,51,29,ph,1,4.76667,NET
phucbhph32061,PH32061,HDI,3,52,29,ph,1,7.70000,PMA
phucbhph32061,PH32061,HDI,2,51,29,ph,-1,0.00000,VIE
phucbhph32061,PH32061,HDI,2,51,29,ph,-1,1.35000,WEB
thuongdtph32064,PH32064,HDI,1,50,28,ph,1,8.12000,COM
thuongdtph32064,PH32064,HDI,1,50,28,ph,1,8.03333,ENT
thuongdtph32064,PH32064,HDI,2,51,28,ph,1,8.15000,MOB
thuongdtph32064,PH32064,HDI,3,52,28,ph,1,7.40000,PMA
thuongdtph32064,PH32064,HDI,3,52,28,ph,1,9.00000,SOF
thuongdtph32064,PH32064,HDI,2,51,28,ph,1,5.66667,VIE
thuongdtph32064,PH32064,HDI,2,51,28,ph,0,7.25000,WEB
duyltph32068,PH32068,HDI,1,50,34,ph,1,9.26000,COM
duyltph32068,PH32068,HDI,1,50,34,ph,1,8.07500,ENT
duyltph32068,PH32068,HDI,2,52,28,ph,1,8.90000,MOB
duyltph32068,PH32068,HDI,2,51,34,ph,1,8.35000,MUL
duyltph32068,PH32068,HDI,3,55,28,ph,1,8.30000,PMA
duyltph32068,PH32068,HDI,2,51,34,ph,1,7.50000,SOA
duyltph32068,PH32068,HDI,3,55,28,ph,1,9.80000,SOF
duyltph32068,PH32068,HDI,2,51,34,ph,1,7.26667,VIE
duyltph32068,PH32068,HDI,2,51,34,ph,1,7.73333,WEB
hungnpph32071,PH32071,HDI,1,50,28,ph,1,7.92000,COM
hungnpph32071,PH32071,HDI,1,50,28,ph,1,7.00000,ENT
hungnpph32071,PH32071,HDI,2,51,28,ph,1,6.65000,MOB
hungnpph32071,PH32071,HDI,3,52,28,ph,1,7.50000,PMA
hungnpph32071,PH32071,HDI,3,52,28,ph,0,3.80000,SOF
hungnpph32071,PH32071,HDI,2,51,28,ph,1,7.10000,VIE
hungnpph32071,PH32071,HDI,2,51,28,ph,1,8.65000,WEB
toannmph32072,PH32072,HDI,3,52,30,ph,1,6.05000,AND
toannmph32072,PH32072,HDI,1,50,30,ph,1,7.50000,COM
toannmph32072,PH32072,HDI,1,50,30,ph,1,6.70000,ENT
toannmph32072,PH32072,HDI,2,51,30,ph,0,6.63333,MOB
toannmph32072,PH32072,HDI,3,52,30,ph,1,6.50000,SOF
toannmph32072,PH32072,HDI,2,51,30,ph,1,5.50000,VIE
toannmph32072,PH32072,HDI,2,51,30,ph,1,6.15000,WEB
tailxph32074,PH32074,HDI,1,50,28,ph,1,9.08000,COM
tailxph32074,PH32074,HDI,1,50,28,ph,1,9.16667,ENT
tailxph32074,PH32074,HDI,2,51,28,ph,1,8.60000,MOB
tailxph32074,PH32074,HDI,3,52,28,ph,1,8.10000,PMA
tailxph32074,PH32074,HDI,3,52,28,ph,1,8.60000,SOF
tailxph32074,PH32074,HDI,2,51,28,ph,1,6.60000,VIE
tailxph32074,PH32074,HDI,2,51,28,ph,1,8.90000,WEB
anhdtph32085,PH32085,HDI,1,50,33,ph,1,8.97500,COM
anhdtph32085,PH32085,HDI,1,50,33,ph,1,8.50000,ENT
anhdtph32085,PH32085,HDI,2,51,33,ph,1,9.40000,MOB
anhdtph32085,PH32085,HDI,2,51,33,ph,1,9.06667,VIE
anhdtph32085,PH32085,HDI,2,51,33,ph,1,9.15000,WEB
phuclxph32090,PH32090,HDI,1,50,33,ph,1,7.40000,COM
phuclxph32090,PH32090,HDI,1,50,33,ph,1,7.60000,ENT
phuclxph32090,PH32090,HDI,2,51,28,ph,1,8.15000,MOB
phuclxph32090,PH32090,HDI,3,52,28,ph,1,8.30000,PMA
phuclxph32090,PH32090,HDI,3,52,28,ph,1,8.40000,SOF
phuclxph32090,PH32090,HDI,2,51,28,ph,-1,1.05000,VIE
phuclxph32090,PH32090,HDI,2,51,28,ph,1,7.15000,WEB
vietnvph32091,PH32091,HDI,1,50,33,ph,1,8.18000,COM
vietnvph32091,PH32091,HDI,1,50,33,ph,1,7.23333,ENT
vietnvph32091,PH32091,HDI,2,51,28,ph,1,8.40000,MOB
vietnvph32091,PH32091,HDI,3,52,28,ph,1,8.00000,PMA
vietnvph32091,PH32091,HDI,3,52,28,ph,1,7.60000,SOF
vietnvph32091,PH32091,HDI,2,51,28,ph,-1,0.00000,VIE
vietnvph32091,PH32091,HDI,2,51,28,ph,1,8.75000,WEB
tungcqph32093,PH32093,HDI,1,50,33,ph,1,8.05000,COM
tungcqph32093,PH32093,HDI,1,50,33,ph,1,7.76667,ENT
tungcqph32093,PH32093,HDI,2,51,33,ph,1,7.70000,MOB
tungcqph32093,PH32093,HDI,2,51,33,ph,1,7.10000,VIE
tungcqph32093,PH32093,HDI,2,51,33,ph,0,7.00000,WEB
quanhnph32095,PH32095,HDI,1,50,33,ph,1,7.90000,COM
quanhnph32095,PH32095,HDI,1,50,33,ph,1,4.80000,ENT
quanhnph32095,PH32095,HDI,2,51,33,ph,0,4.70000,MOB
quanhnph32095,PH32095,HDI,2,51,33,ph,1,6.20000,VIE
quanhnph32095,PH32095,HDI,2,51,33,ph,1,5.10000,WEB
hatvph32102,PH32102,HDI,1,50,33,ph,-1,3.22500,COM
hatvph32102,PH32102,HDI,1,50,33,ph,0,4.66667,ENT
hatvph32102,PH32102,HDI,2,51,33,ph,1,6.80000,MOB
hatvph32102,PH32102,HDI,2,51,33,ph,1,6.20000,VIE
hatvph32102,PH32102,HDI,2,51,33,ph,0,4.15000,WEB
hoangdxph32103,PH32103,HDI,1,50,33,ph,1,8.27500,COM
hoangdxph32103,PH32103,HDI,1,50,33,ph,1,8.06667,ENT
hoangdxph32103,PH32103,HDI,2,51,33,ph,1,9.20000,MOB
hoangdxph32103,PH32103,HDI,2,51,33,ph,1,6.80000,VIE
hoangdxph32103,PH32103,HDI,2,51,33,ph,1,8.56667,WEB
giangtdhph32108,PH32108,HDI,3,52,30,ph,-1,3.55000,AND
giangtdhph32108,PH32108,HDI,1,50,30,ph,1,7.15000,COM
giangtdhph32108,PH32108,HDI,1,50,30,ph,1,7.20000,ENT
giangtdhph32108,PH32108,HDI,2,51,30,ph,0,5.30000,MOB
giangtdhph32108,PH32108,HDI,3,52,30,ph,0,6.10000,SOF
giangtdhph32108,PH32108,HDI,2,51,30,ph,1,7.00000,VIE
giangtdhph32108,PH32108,HDI,2,51,30,ph,-1,4.40000,WEB
canhddph32111,PH32111,HDI,3,52,30,ph,-1,2.25000,AND
canhddph32111,PH32111,HDI,1,50,30,ph,1,7.85000,COM
canhddph32111,PH32111,HDI,1,50,30,ph,0,6.60000,ENT
canhddph32111,PH32111,HDI,2,51,30,ph,0,5.66667,MOB
canhddph32111,PH32111,HDI,3,52,30,ph,1,7.30000,SOF
canhddph32111,PH32111,HDI,2,51,30,ph,1,7.20000,VIE
canhddph32111,PH32111,HDI,2,51,30,ph,-1,6.20000,WEB
hungnpph32113,PH32113,HDI,1,50,33,ph,1,8.45000,COM
hungnpph32113,PH32113,HDI,1,50,33,ph,1,8.06667,ENT
hungnpph32113,PH32113,HDI,2,51,33,ph,1,8.60000,NET
hungnpph32113,PH32113,HDI,2,51,33,ph,1,6.90000,VIE
hungnpph32113,PH32113,HDI,2,51,33,ph,1,7.10000,WEB
manhtdph32114,PH32114,HDI,3,52,30,ph,1,6.50000,AND
manhtdph32114,PH32114,HDI,1,50,30,ph,1,8.37500,COM
manhtdph32114,PH32114,HDI,1,50,30,ph,1,8.33333,ENT
manhtdph32114,PH32114,HDI,2,51,30,ph,1,6.85000,MOB
manhtdph32114,PH32114,HDI,3,52,30,ph,1,7.20000,SOF
manhtdph32114,PH32114,HDI,2,51,30,ph,1,5.73333,VIE
manhtdph32114,PH32114,HDI,2,51,30,ph,1,7.95000,WEB
huyvqph32119,PH32119,HDI,1,50,33,ph,1,9.47500,COM
huyvqph32119,PH32119,HDI,1,50,33,ph,1,9.46667,ENT
huyvqph32119,PH32119,HDI,2,51,33,ph,1,8.90000,MOB
huyvqph32119,PH32119,HDI,2,51,33,ph,1,6.16667,VIE
huyvqph32119,PH32119,HDI,2,51,33,ph,1,7.56667,WEB
thangtmph32120,PH32120,HDI,1,50,33,ph,1,7.57500,COM
thangtmph32120,PH32120,HDI,1,50,33,ph,1,8.23333,ENT
thangtmph32120,PH32120,HDI,2,51,33,ph,1,8.30000,MOB
thangtmph32120,PH32120,HDI,2,51,33,ph,1,6.60000,VIE
thangtmph32120,PH32120,HDI,2,51,33,ph,1,6.91667,WEB
manhptph32121,PH32121,HDI,1,50,33,ph,1,7.77500,COM
manhptph32121,PH32121,HDI,1,50,33,ph,1,7.13333,ENT
manhptph32121,PH32121,HDI,2,51,33,ph,1,7.60000,MOB
manhptph32121,PH32121,HDI,2,51,33,ph,1,5.80000,VIE
manhptph32121,PH32121,HDI,2,51,33,ph,0,6.62857,WEB
datttph32122,PH32122,HDI,1,50,33,ph,1,5.34000,COM
datttph32122,PH32122,HDI,1,50,33,ph,1,5.02500,ENT
datttph32122,PH32122,HDI,2,51,33,ph,0,3.70000,MOB
datttph32122,PH32122,HDI,2,51,33,ph,0,5.63333,VIE
datttph32122,PH32122,HDI,2,51,33,ph,-1,4.26250,WEB
datttph32124,PH32124,HDI,3,52,30,ph,0,6.95000,AND
datttph32124,PH32124,HDI,1,50,30,ph,0,7.48000,COM
datttph32124,PH32124,HDI,1,50,30,ph,1,9.75000,ENT
datttph32124,PH32124,HDI,2,51,30,ph,1,7.75000,MOB
datttph32124,PH32124,HDI,3,52,30,ph,1,8.60000,SOF
datttph32124,PH32124,HDI,2,51,30,ph,1,6.26667,VIE
datttph32124,PH32124,HDI,2,51,30,ph,1,7.35000,WEB
thainvph32128,PH32128,HDI,1,50,34,ph,1,8.83333,COM
thainvph32128,PH32128,HDI,1,50,34,ph,1,7.80000,ENT
thainvph32128,PH32128,HDI,2,51,34,ph,1,8.05000,MUL
thainvph32128,PH32128,HDI,2,51,34,ph,1,8.67500,SOA
thainvph32128,PH32128,HDI,2,51,34,ph,1,7.16667,VIE
thainvph32128,PH32128,HDI,2,51,34,ph,1,8.35000,WEB
duynnph32135,PH32135,HDI,1,50,28,ph,1,6.46000,COM
duynnph32135,PH32135,HDI,1,50,28,ph,1,6.40000,ENT
duynnph32135,PH32135,HDI,2,51,28,ph,0,5.35000,MOB
duynnph32135,PH32135,HDI,3,52,28,ph,-1,5.10000,PMA
duynnph32135,PH32135,HDI,3,52,28,ph,0,4.20000,SOF
duynnph32135,PH32135,HDI,2,51,28,ph,1,7.30000,VIE
duynnph32135,PH32135,HDI,2,51,28,ph,-1,4.35000,WEB
sonntph32136,PH32136,HDI,1,50,28,ph,1,8.64000,COM
sonntph32136,PH32136,HDI,1,50,28,ph,1,8.60000,ENT
sonntph32136,PH32136,HDI,2,51,28,ph,1,7.40000,MOB
sonntph32136,PH32136,HDI,3,52,28,ph,1,8.00000,PMA
sonntph32136,PH32136,HDI,3,52,28,ph,1,7.70000,SOF
sonntph32136,PH32136,HDI,2,51,28,ph,1,7.10000,VIE
sonntph32136,PH32136,HDI,2,51,28,ph,0,7.70000,WEB
duyhdph32140,PH32140,HDI,1,50,28,ph,1,8.96000,COM
duyhdph32140,PH32140,HDI,1,50,28,ph,1,9.35000,ENT
duyhdph32140,PH32140,HDI,2,51,28,ph,1,8.85000,MOB
duyhdph32140,PH32140,HDI,3,52,28,ph,1,7.30000,PMA
duyhdph32140,PH32140,HDI,3,52,28,ph,1,7.50000,SOF
duyhdph32140,PH32140,HDI,2,51,28,ph,1,7.60000,VIE
duyhdph32140,PH32140,HDI,2,51,28,ph,1,8.15000,WEB
hoangbvph32141,PH32141,HDI,1,50,28,ph,1,6.20000,COM
hoangbvph32141,PH32141,HDI,1,50,28,ph,0,6.06667,ENT
hoangbvph32141,PH32141,HDI,2,51,28,ph,1,2.70000,MOB
hoangbvph32141,PH32141,HDI,3,52,28,ph,1,9.20000,PMA
hoangbvph32141,PH32141,HDI,3,52,28,ph,-1,0.00000,SOF
hoangbvph32141,PH32141,HDI,2,51,28,ph,1,6.73333,VIE
hoangbvph32141,PH32141,HDI,2,51,28,ph,0,7.10000,WEB
quyetnqph32142,PH32142,HDI,1,50,28,ph,1,7.92000,COM
quyetnqph32142,PH32142,HDI,1,50,28,ph,0,6.00000,ENT
quyetnqph32142,PH32142,HDI,2,51,28,ph,0,6.85000,MOB
quyetnqph32142,PH32142,HDI,3,52,28,ph,1,7.20000,PMA
quyetnqph32142,PH32142,HDI,3,52,28,ph,1,6.50000,SOF
quyetnqph32142,PH32142,HDI,2,51,28,ph,1,6.80000,VIE
quyetnqph32142,PH32142,HDI,2,51,28,ph,0,7.25000,WEB
thanhnvph32146,PH32146,HDI,1,50,33,ph,1,8.90000,COM
thanhnvph32146,PH32146,HDI,1,50,33,ph,1,8.53333,ENT
thanhnvph32146,PH32146,HDI,2,51,33,ph,1,8.30000,MOB
thanhnvph32146,PH32146,HDI,2,51,33,ph,1,6.90000,VIE
thanhnvph32146,PH32146,HDI,2,51,33,ph,1,8.03333,WEB
hoanggxph32147,PH32147,HDI,1,50,34,ph,1,8.70000,COM
hoanggxph32147,PH32147,HDI,1,50,34,ph,1,6.93333,ENT
hoanggxph32147,PH32147,HDI,2,51,34,ph,1,7.20000,MUL
hoanggxph32147,PH32147,HDI,2,51,34,ph,1,8.65000,SOA
hoanggxph32147,PH32147,HDI,2,51,34,ph,1,6.50000,VIE
hoanggxph32147,PH32147,HDI,2,51,34,ph,1,8.00000,WEB
datltph32151,PH32151,HDI,1,50,28,ph,1,8.38000,COM
datltph32151,PH32151,HDI,1,50,28,ph,1,8.60000,ENT
datltph32151,PH32151,HDI,2,51,28,ph,1,7.90000,MOB
datltph32151,PH32151,HDI,3,52,28,ph,0,2.70000,PMA
datltph32151,PH32151,HDI,3,52,28,ph,1,9.00000,SOF
datltph32151,PH32151,HDI,2,51,28,ph,1,6.30000,VIE
datltph32151,PH32151,HDI,2,51,28,ph,1,8.30000,WEB
tuldph32154,PH32154,HDI,1,50,33,ph,-1,3.20000,COM
tuldph32154,PH32154,HDI,1,50,33,ph,0,6.90000,ENT
tuldph32154,PH32154,HDI,2,51,33,ph,-1,0.00000,NET
tuldph32154,PH32154,HDI,2,51,33,ph,-1,0.00000,VIE
tuldph32154,PH32154,HDI,2,51,33,ph,-1,0.20000,WEB
hieunmph32165,PH32165,HDI,3,52,30,ph,0,6.70000,AND
hieunmph32165,PH32165,HDI,1,50,30,ph,1,8.05000,COM
hieunmph32165,PH32165,HDI,1,50,30,ph,1,9.40000,ENT
hieunmph32165,PH32165,HDI,2,51,30,ph,1,7.50000,MOB
hieunmph32165,PH32165,HDI,3,52,30,ph,1,7.80000,SOF
hieunmph32165,PH32165,HDI,2,51,30,ph,1,6.70000,VIE
hieunmph32165,PH32165,HDI,2,51,30,ph,1,9.25000,WEB
nghiathph32178,PH32178,HDI,1,50,28,ph,1,9.54000,COM
nghiathph32178,PH32178,HDI,1,50,28,ph,1,8.90000,ENT
nghiathph32178,PH32178,HDI,2,51,28,ph,1,8.85000,MOB
nghiathph32178,PH32178,HDI,3,52,28,ph,1,9.20000,PMA
nghiathph32178,PH32178,HDI,3,52,28,ph,1,9.70000,SOF
nghiathph32178,PH32178,HDI,2,51,28,ph,1,5.70000,VIE
nghiathph32178,PH32178,HDI,2,51,28,ph,1,9.10000,WEB
namchph32181,PH32181,HDI,1,50,33,ph,1,8.30000,COM
namchph32181,PH32181,HDI,1,50,33,ph,1,3.53333,ENT
namchph32181,PH32181,HDI,2,51,33,ph,1,6.70000,MOB
namchph32181,PH32181,HDI,2,51,33,ph,1,6.80000,VIE
namchph32181,PH32181,HDI,2,51,33,ph,1,7.88333,WEB
phuongcmph32188,PH32188,HDI,1,50,33,ph,1,8.45000,COM
phuongcmph32188,PH32188,HDI,1,50,33,ph,1,7.36667,ENT
phuongcmph32188,PH32188,HDI,2,51,33,ph,1,8.00000,MOB
phuongcmph32188,PH32188,HDI,2,51,33,ph,1,5.90000,VIE
phuongcmph32188,PH32188,HDI,2,51,33,ph,0,7.95714,WEB
tunbph32190,PH32190,HDI,1,50,33,ph,1,7.27500,COM
tunbph32190,PH32190,HDI,1,50,33,ph,1,5.54000,ENT
tunbph32190,PH32190,HDI,2,51,33,ph,1,5.90000,NET
tunbph32190,PH32190,HDI,2,51,33,ph,1,6.60000,VIE
tunbph32190,PH32190,HDI,2,51,33,ph,0,4.88333,WEB
longhdph32197,PH32197,HDI,1,50,28,ph,1,9.52000,COM
longhdph32197,PH32197,HDI,1,50,28,ph,1,9.65000,ENT
longhdph32197,PH32197,HDI,2,51,29,ph,1,9.66667,NET
longhdph32197,PH32197,HDI,3,52,29,ph,1,8.50000,PMA
longhdph32197,PH32197,HDI,2,51,29,ph,1,7.10000,VIE
longhdph32197,PH32197,HDI,2,51,29,ph,1,8.80000,WEB
lamptph32198,PH32198,HDI,1,50,33,ph,1,9.00000,COM
lamptph32198,PH32198,HDI,1,50,33,ph,1,9.30000,ENT
lamptph32198,PH32198,HDI,2,51,33,ph,1,8.70000,MOB
lamptph32198,PH32198,HDI,2,51,33,ph,1,7.70000,VIE
lamptph32198,PH32198,HDI,2,51,33,ph,1,9.03333,WEB
anhntph32200,PH32200,HDI,1,50,33,ph,1,8.22500,COM
anhntph32200,PH32200,HDI,1,50,33,ph,1,7.30000,ENT
anhntph32200,PH32200,HDI,2,51,33,ph,1,6.70000,MOB
anhntph32200,PH32200,HDI,2,51,33,ph,1,8.60000,VIE
anhntph32200,PH32200,HDI,2,51,33,ph,1,8.18333,WEB
huynxph32204,PH32204,HDI,1,50,33,ph,1,9.55000,COM
huynxph32204,PH32204,HDI,2,51,33,ph,1,9.80000,MOB
huynxph32204,PH32204,HDI,2,51,33,ph,1,8.76667,WEB
hieudtph32211,PH32211,HDI,1,50,28,ph,1,7.04000,COM
hieudtph32211,PH32211,HDI,1,50,28,ph,0,7.50000,ENT
hieudtph32211,PH32211,HDI,2,51,28,ph,1,5.53333,MOB
hieudtph32211,PH32211,HDI,3,52,28,ph,1,7.70000,PMA
hieudtph32211,PH32211,HDI,3,52,28,ph,1,6.80000,SOF
hieudtph32211,PH32211,HDI,2,51,28,ph,1,6.03333,VIE
hieudtph32211,PH32211,HDI,2,51,28,ph,1,7.45000,WEB
toannqph32216,PH32216,HDI,1,50,33,ph,1,7.25000,COM
toannqph32216,PH32216,HDI,1,50,33,ph,1,5.92000,ENT
toannqph32216,PH32216,HDI,2,51,33,ph,1,6.90000,MOB
toannqph32216,PH32216,HDI,2,51,33,ph,1,5.90000,VIE
toannqph32216,PH32216,HDI,2,51,33,ph,1,6.60000,WEB
hieuhtph32221,PH32221,HDI,1,50,33,ph,1,8.25000,COM
hieuhtph32221,PH32221,HDI,1,50,33,ph,1,7.86667,ENT
hieuhtph32221,PH32221,HDI,2,51,33,ph,1,8.60000,NET
hieuhtph32221,PH32221,HDI,2,51,33,ph,1,5.96667,VIE
hieuhtph32221,PH32221,HDI,2,51,33,ph,1,8.03333,WEB
ngocctph32223,PH32223,HDI,1,50,28,ph,1,6.65000,COM
ngocctph32223,PH32223,HDI,1,50,28,ph,0,7.20000,ENT
ngocctph32223,PH32223,HDI,2,51,28,ph,1,6.40000,MOB
ngocctph32223,PH32223,HDI,3,52,28,ph,1,6.70000,PMA
ngocctph32223,PH32223,HDI,3,52,28,ph,1,6.00000,SOF
ngocctph32223,PH32223,HDI,2,51,28,ph,1,7.00000,VIE
ngocctph32223,PH32223,HDI,2,51,28,ph,1,6.80000,WEB
hoanpnvph32226,PH32226,HDI,1,50,33,ph,0,5.85000,COM
hoanpnvph32226,PH32226,HDI,1,50,33,ph,1,4.76667,ENT
hoanpnvph32226,PH32226,HDI,2,51,33,ph,-1,2.80000,MOB
hoanpnvph32226,PH32226,HDI,2,51,33,ph,1,6.80000,VIE
hoanpnvph32226,PH32226,HDI,2,51,33,ph,-1,3.01667,WEB
minhbcph32228,PH32228,HDI,3,52,30,ph,1,7.05000,AND
minhbcph32228,PH32228,HDI,1,50,30,ph,1,8.05000,COM
minhbcph32228,PH32228,HDI,1,50,30,ph,1,7.90000,ENT
minhbcph32228,PH32228,HDI,2,51,30,ph,1,8.70000,MOB
minhbcph32228,PH32228,HDI,3,52,30,ph,1,8.00000,SOF
minhbcph32228,PH32228,HDI,2,51,30,ph,1,6.03333,VIE
minhbcph32228,PH32228,HDI,2,51,30,ph,1,7.45000,WEB
phuonghmph32231,PH32231,HDI,1,50,28,ph,1,8.40000,COM
phuonghmph32231,PH32231,HDI,1,50,28,ph,1,8.13333,ENT
phuonghmph32231,PH32231,HDI,2,51,28,ph,1,8.30000,MOB
phuonghmph32231,PH32231,HDI,3,52,28,ph,1,8.30000,PMA
phuonghmph32231,PH32231,HDI,3,52,28,ph,1,5.80000,SOF
phuonghmph32231,PH32231,HDI,2,51,28,ph,1,9.50000,VIE
phuonghmph32231,PH32231,HDI,2,51,28,ph,0,7.93333,WEB
chucnttph32240,PH32240,HDI,1,50,28,ph,1,8.00000,COM
chucnttph32240,PH32240,HDI,1,50,28,ph,1,8.10000,ENT
chucnttph32240,PH32240,HDI,2,51,28,ph,1,8.50000,MOB
chucnttph32240,PH32240,HDI,3,52,28,ph,1,8.00000,PMA
chucnttph32240,PH32240,HDI,3,52,28,ph,1,8.90000,SOF
chucnttph32240,PH32240,HDI,2,51,28,ph,1,6.30000,VIE
chucnttph32240,PH32240,HDI,2,51,28,ph,1,8.40000,WEB
phongnhph32242,PH32242,HDI,1,50,28,ph,1,8.08000,COM
phongnhph32242,PH32242,HDI,1,50,28,ph,1,7.40000,ENT
phongnhph32242,PH32242,HDI,2,51,28,ph,0,6.90000,MOB
phongnhph32242,PH32242,HDI,3,52,28,ph,1,9.20000,PMA
phongnhph32242,PH32242,HDI,3,52,28,ph,1,7.60000,SOF
phongnhph32242,PH32242,HDI,2,51,28,ph,1,7.90000,VIE
phongnhph32242,PH32242,HDI,2,51,28,ph,0,6.55000,WEB
duclhph32245,PH32245,HDI,1,50,28,ph,1,7.86000,COM
duclhph32245,PH32245,HDI,1,50,28,ph,1,8.33333,ENT
duclhph32245,PH32245,HDI,2,51,29,ph,1,7.40000,NET
duclhph32245,PH32245,HDI,3,52,29,ph,1,8.70000,PMA
duclhph32245,PH32245,HDI,2,51,29,ph,1,6.40000,VIE
duclhph32245,PH32245,HDI,2,51,29,ph,0,6.93333,WEB
duynhph32249,PH32249,HDI,1,50,28,ph,-1,3.32000,COM
duynhph32249,PH32249,HDI,1,50,28,ph,1,7.73333,ENT
duynhph32249,PH32249,HDI,2,51,28,ph,-1,0.00000,MOB
duynhph32249,PH32249,HDI,3,52,28,ph,-1,0.00000,PMA
duynhph32249,PH32249,HDI,3,52,28,ph,-1,0.00000,SOF
duynhph32249,PH32249,HDI,2,51,28,ph,-1,0.00000,VIE
duynhph32249,PH32249,HDI,2,51,28,ph,-1,0.10000,WEB
tungnqph32251,PH32251,HDI,3,52,30,ph,-1,1.85000,AND
tungnqph32251,PH32251,HDI,1,50,30,ph,1,7.35000,COM
tungnqph32251,PH32251,HDI,1,50,30,ph,1,7.36667,ENT
tungnqph32251,PH32251,HDI,2,51,30,ph,0,6.46667,MOB
tungnqph32251,PH32251,HDI,3,52,30,ph,1,7.90000,SOF
tungnqph32251,PH32251,HDI,2,51,30,ph,1,6.13333,VIE
tungnqph32251,PH32251,HDI,2,51,30,ph,1,6.80000,WEB
tungnqph32251,PH32251,HL,3,55,30,ph,0,6.10000,AND
tungnqph32251,PH32251,HL,3,55,30,ph,1,7.60000,COM
tungnqph32251,PH32251,HL,3,55,30,ph,1,7.80000,ENT
trongnhph32253,PH32253,HDI,1,50,33,ph,0,8.02000,COM
trongnhph32253,PH32253,HDI,1,50,33,ph,1,6.96667,ENT
trongnhph32253,PH32253,HDI,2,51,33,ph,1,6.60000,MOB
trongnhph32253,PH32253,HDI,2,51,33,ph,1,5.93333,VIE
trongnhph32253,PH32253,HDI,2,51,33,ph,0,7.41429,WEB
truongnxph32258,PH32258,HDI,1,50,33,ph,1,7.12500,COM
truongnxph32258,PH32258,HDI,1,50,33,ph,1,7.26667,ENT
